location_id,name,lat,lng,type,area,vibe_category,religious_density,commercial_density,distance_to_station,road_density,residential_density,distance_to_water,normal_day_traffic,festival_day_traffic,peak_hour_multiplier,urban_density,green_space_ratio,built_up_area,road_coverage,water_body_proximity,avg_building_height,building_density,open_space_ratio,festival_duration_days,peak_day_importance,cultural_significance,vibe_intensity,confidence_score,distance_to_major_ganesh_area,distance_to_visarjan_spot,festival_infrastructure_score,crowd_capacity_score,cultural_significance_multiplier,heritage_walk_accessibility,tourism_infrastructure_score,walking_tour_frequency,hashtag_trend_strength,distance_to_congestion_hotspot,congestion_impact_score,infrastructure_stress_indicator,peak_hour_chaos_prediction,is_weekend,current_month,is_monsoon,is_tourist_season,is_ganesh_season,festival_temporal_boost,contextual_vibe_intensity,original_vibe_intensity,vibe_source,built_year,heritage_status,building_age,heritage_density,tourist_attraction_density,distance_to_heritage_precinct,historical_significance,distance_to_transport,green_space_density,pedestrian_area_density,conservation_score,weekday_visitors,weekend_visitors,tourist_season_visitors,guided_tour_frequency,photography_permits_daily,historic_building_density,modern_development_ratio,green_heritage_space,stone_masonry_coverage,tourist_infrastructure,heritage_building_density,architectural_uniformity,facade_preservation_score,courtyard_open_space,heritage_signage_density,restoration_activity,tourist_pathway_density,international_tourist_appeal,domestic_tourist_appeal,photography_popularity,educational_value,cultural_events_frequency,heritage_walk_inclusion,structural_integrity,maintenance_frequency,restoration_budget_index,conservation_priority,architectural_significance,peak_visiting_hours,seasonal_variation,guided_tour_availability,distance_to_heritage_district,architectural_era_score,heritage_age_significance,heritage_importance_score,heritage_hashtag_alignment,heritage_season_boost,weekend_heritage_boost,heritage_walk_timing_alignment,specialty,established_year,price_range,age_years,food_establishment_density,street_vendor_density,distance_to_market,foot_traffic_density,commercial_kitchen_density,late_night_food_score,cultural_authenticity_score,morning_customers,lunch_customers,evening_customers,night_customers,weekend_multiplier,peak_waiting_time_minutes,average_meal_duration_minutes,commercial_food_density,road_accessibility,parking_availability,pedestrian_access,building_size_sqm,kitchen_to_dining_ratio,seating_capacity_estimate,signage_visibility_score,waste_management_score,delivery_accessibility,vendor_setup_space,queue_management_space,culinary_heritage_score,tourist_appeal,local_popularity,food_blogger_mentions,michelin_mentioned,street_food_authenticity,cultural_diversity_score,average_meal_cost,daily_revenue_estimate,employment_generated,supply_chain_local_ratio,peak_dining_hours,delivery_availability,monsoon_impact_score,cuisine_type,spice_level,vegetarian_options,hygiene_rating,portion_size_rating,distance_to_food_hub,food_authenticity_score,food_hashtag_alignment,meal_time_boost,daily_footfall,peak_multiplier,transport_infrastructure_density,road_network_complexity,commercial_activity_density,multimodal_transport_access,crowd_management_score,building_density_per_hectare,pedestrian_infrastructure_score,parking_infrastructure_score,morning_rush_footfall,mid_morning_footfall,lunch_footfall,afternoon_footfall,evening_rush_footfall,night_footfall,peak_congestion_duration_hours,weekend_variation_ratio,festival_crowd_multiplier,crowd_density_stress,noise_level_estimate,air_quality_impact,infrastructure_strain_score,emergency_response_accessibility,urban_heat_island_effect,business_density_score,economic_activity_index,employment_hub_score,retail_commercial_ratio,service_sector_density,informal_economy_score,land_value_impact,digital_infrastructure_score,accessibility_score,safety_security_score,waste_management_efficiency,energy_consumption_index,network_centrality_score,inter_district_connectivity,last_mile_connectivity,transport_mode_diversity,distance_to_hustle_center,peak_chaos_intensity,transport_stress_score,rush_hour_chaos,congestion_adjusted_chaos,instagram_tags,aesthetic_score,trendy_cafe_density,scenic_infrastructure_score,cultural_venue_density,lifestyle_shopping_density,photo_infrastructure_score,social_gathering_density,creator_accessibility_score,natural_lighting_score,posts_per_day,stories_per_day,reels_per_day,influencer_visits_per_month,hashtag_diversity_score,viral_potential_score,weekend_engagement_multiplier,golden_hour_activity_boost,wifi_quality_score,selfie_spot_density,instagrammability_score,tiktok_trend_potential,food_photography_score,fashion_photography_score,check_in_frequency,geotagging_popularity,peak_posting_hours,seasonal_popularity,weather_dependency,festival_boost_score,content_variety_score,professional_shoot_suitability,user_generated_content_rate,brand_collaboration_potential,creator_parking_score,equipment_friendly_score,crowd_management_for_shoots,permits_required_score,distance_to_gram_hotspot,virality_potential,content_creation_score,golden_hour_appeal,beach_hashtag_potential,nightlife_hashtag_potential,food_hashtag_overlap,golden_hour_boost,social_weekend_boost
GE_041,Kandivali Cha Raja,19.2056,72.8489,Famous Pandal,Kandivali,Ganesh Energy,9.221440646,6.35400101,0.877422819,10.78705281,25.19026528,1.80102634,721.0,29129.0,3.102518753,0.931035821,0.086853006,0.66732297,0.309085665,0.229855723,2.615950906,77.1730394,0.159102229,11.0,4.426808101,4.026056334,4.68,0.743243553,19.06282667,9.018641523,9.5,4.464340485,1.5,0.0,0.0,0.0,3.5,9.511432088,0.0,0.0,0.0,0,5,0,0,False,1.0,2.9133,4.68,ganesh_energy,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GE_042,Mulund Cha Raja,19.1689,72.9456,Famous Pandal,Mulund,Ganesh Energy,10.27555502,4.687472646,0.5770964617,4.449804842,27.63324335,3.654669755,1014.0,45531.0,2.931804278,0.920401776,0.027436464,0.725290313,0.113529158,0.121786348,6.774859412,119.5385135,0.107395087,11.0,4.565618685,4.156360448,4.55,0.722345547,18.25582805,14.56441522,9.5,4.658316727,1.5,0.0,0.0,0.0,3.5,11.743564169999999,0.0,0.0,0.0,0,5,0,0,False,1.0,2.832375,4.55,ganesh_energy,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GE_043,Thane Cha Raja,19.2183,72.9789,Famous Pandal,Thane,Ganesh Energy,9.272150641,1.315364133,1.020800938,12.5277738,27.67871683,2.4888667989999997,1035.0,45581.0,3.175939314,0.812165166,0.052786163,0.740257934,0.274329805,0.058991931,1.499704952,83.01210987,0.175854487,11.0,5.073825643,4.268469182,4.76,0.883996025,24.74613123,19.927787520000003,9.5,4.658793377,1.5,0.0,0.0,0.0,3.5,17.67731761,0.0,0.0,0.0,0,5,0,0,False,1.0,2.9631,4.76,ganesh_energy,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS_001,Gateway of India,18.922,72.8347,Colonial Monument,Colaba,Old School Heritage,0.0,13.61065085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.572132083,0.0,0.0,0.0,0.0,0.0,5.0,0.967614368,0.0,0.0,0.0,0.0,0.0,10.0,3.54904194,14.0,3.0,10.77556394,0.0,0.0,0.0,0,5,0,0,Unknown,0.0,3.878678146,5.0,old_school_heritage,1924.0,UNESCO World Heritage,100.0,11.20954761,19.00072377,0.0,6.456652133,0.3908330476,10.07606095,4.733293199,9.566970346,5337.0,21469.0,37954.0,6.0,6.0,0.85719492,0.622685689,0.270449204,0.242860319,0.01183515,93.18987218,0.718288746,0.529862328,0.157308881,10.10641027,0.253773869,4.80587253,10.0,9.900497499,11.27661102,8.884708212,4.0,1.0,9.591712972,5.184498753,6.302285985,9.656817064,10.7,10:00-17:00,0.235037215,1.0,0.5940398152,7.5,5.0,10.0,6.0,0.8,1.0,1.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS_002,Chhatrapati Shivaji Terminus,18.9401,72.835,Colonial Railway,Fort,Old School Heritage,0.0,15.3691586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321625677,0.0,0.0,0.0,0.0,0.0,5.0,1.034998861,0.0,0.0,0.0,0.0,0.0,0.0,0.896902694,0.0,3.0,8.779696792000001,0.0,0.0,0.0,0,5,0,0,Unknown,0.0,3.054767702,5.0,old_school_heritage,1887.0,UNESCO World Heritage,137.0,15.49405963,6.062831696,0.6777825572,8.3945288,0.1082952076,11.02259756,15.28782409,9.404994663,103162.0,65116.0,81927.0,3.0,5.0,0.825375718,0.3933267,0.159876941,0.205066489,0.456553685,80.05240211,0.651444773,0.777923246,-0.026929192,8.075162703,0.178769617,14.69716688,9.81765709,9.085312163,5.631003018,9.194808786,2.0,1.0,9.713822216,3.169039108,0.971191299,10.03489791,9.7,07:00-22:00,0.316862656,1.0,0.5802278409,8.5,6.85,10.0,6.0,0.8,1.0,1.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS_003,Taj Mahal Palace Hotel,18.9216,72.8331,Colonial Hotel,Colaba,Old School Heritage,0.0,14.03632756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.609707289,0.0,0.0,0.0,0.0,0.0,4.17,0.822252389,0.0,0.0,0.0,0.0,0.0,10.0,3.795633564,14.0,3.0,10.83700819,0.0,0.0,0.0,0,5,0,0,Unknown,0.0,3.177266879,4.17,old_school_heritage,1903.0,Grade I Heritage,121.0,11.86228553,8.247689373,0.9408403746,7.809620188,0.16854958009999998,4.321611192,8.476643098,8.159234279,1258.0,1995.0,2845.0,3.0,2.0,0.478417992,0.729506511,0.063152956,0.459822962,0.302010172,45.70116337,1.04386064,0.697164625,0.032932623,9.846541222,0.094532337,16.41540602,7.848642611,6.83443733,7.284076734,8.780083304,2.0,1.0,3.825686846,5.15879983,9.791049712,8.221926926,7.5,10:00-17:00,0.262817985,1.0,0.5912790685,8.0,6.05,9.0,6.0,0.8,1.0,1.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS_004,High Court of Bombay,18.9292,72.8317,Colonial Government,Fort,Old School Heritage,0.0,10.0870512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.706056596,0.0,0.0,0.0,0.0,0.0,4.63,1.047400596,0.0,0.0,0.0,0.0,0.0,10.0,4.852555724,17.5,3.0,10.02013031,0.0,0.0,0.0,0,5,0,0,Unknown,0.0,3.659034995,4.63,old_school_heritage,1878.0,Grade I Heritage,146.0,9.909632627,5.572077292,1.106838604,8.766900516,0.45509351400000003,10.63352075,14.81015682,8.907012498,5155.0,2034.0,3700.0,1.0,3.0,0.740995007,0.508185354,0.16774286,0.533863104,0.32473341,54.57218664,0.909142363,0.809432148,0.114317762,4.089044061,0.013759087,10.27067681,9.004875255,9.063915244,9.841121185,10.54599912,1.0,1.0,6.565986337,3.528978861,10.50670282,8.062304419,9.5,10:00-17:00,0.500588673,1.0,0.25158849,8.5,7.3,9.0,6.0,0.8,1.0,1.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS_005,University of Mumbai,18.9292,72.8317,Colonial Education,Fort,Old School Heritage,0.0,10.9532148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.658102498,0.0,0.0,0.0,0.0,0.0,4.31,0.716236787,0.0,0.0,0.0,0.0,0.0,10.0,4.852555724,17.5,3.0,10.02013031,0.0,0.0,0.0,0,5,0,0,Unknown,0.0,3.406142728,4.31,old_school_heritage,1857.0,Grade I Heritage,167.0,7.609652144,7.964969611,0.05919248436,9.690609437,1.06681908,9.974935117,16.89584034,8.823366037,1122.0,1644.0,4235.0,6.0,1.0,0.775142121,0.536067894,0.205201663,0.345344801,0.207435438,73.59183573,0.679526236,0.536729504,0.063969906,0.921328261,0.197330734,12.81283222,7.68733496,6.847985231,10.1341158,9.652632012,1.0,1.0,8.482988004,4.977219378,5.126724465,8.402312076,7.0,10:00-17:00,0.32536039,1.0,0.25158849,8.5,8.35,9.0,6.0,0.8,1.0,1.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS_006,Mumbai Municipal Corporation Building,18.9314,72.8311,Colonial Government,Fort,Old School Heritage,0.0,13.72567792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.081467948,0.0,0.0,0.0,0.0,0.0,4.5,0.798080826,0.0,0.0,0.0,0.0,0.0,10.0,4.550022991,21.0,3.0,9.787786293,0.0,0.0,0.0,0,5,0,0,Unknown,0.0,3.535876552,4.5,old_school_heritage,1893.0,Grade I Heritage,131.0,7.152094147,10.02560095,1.377423469,10.10285071,0.145571002,8.830910406,12.80265063,8.416299252,6128.0,2074.0,4509.0,6.0,1.0,0.603118236,0.526969451,0.104047401,0.458869593,0.247828785,107.487135,0.810733188,0.899901791,0.008032786,11.98869163,0.164610016,16.95509064,8.728412004,7.31830616,7.687767767,8.97602866,1.0,1.0,5.939942731,4.266454186,7.390534098,8.70238539,8.5,10:00-17:00,0.502709522,1.0,0.0,8.5,6.55,9.0,6.0,0.8,1.0,1.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS_007,St. Thomas Cathedral,18.9314,72.8311,Colonial Church,Fort,Old School Heritage,0.0,4.593849727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50952375,0.0,0.0,0.0,0.0,0.0,4.21,0.928276755,0.0,0.0,0.0,0.0,0.0,10.0,4.550022991,21.0,3.0,9.787786293,0.0,0.0,0.0,0,5,0,0,Unknown,0.0,3.413258952,4.21,old_school_heritage,1718.0,Grade I Heritage,306.0,16.84818964,6.056699118,1.012679552,10.42128224,1.088138993,16.46049702,6.910927065,8.461147367,977.0,5466.0,5075.0,5.0,0.0,0.877914451,0.316895672,0.24754832,0.451113367,0.172894539,53.34503273,0.711263343,0.737546103,0.009881912,8.985382673,0.122796299,11.24447731,6.467437689,6.299850329,7.844341488,9.058683054,3.0,1.0,5.759399337,4.329897586,6.130903552,9.063024622,6.0,10:00-17:00,0.180434406,1.0,0.0,9.5,10.0,9.0,6.0,0.8,1.0,1.0,Unknown,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
