location_id,name,lat,lng,type,area,vibe_category,religious_density,commercial_density,distance_to_station,road_density,residential_density,distance_to_water,normal_day_traffic,festival_day_traffic,peak_hour_multiplier,urban_density,green_space_ratio,built_up_area,road_coverage,water_body_proximity,avg_building_height,building_density,open_space_ratio,festival_duration_days,peak_day_importance,cultural_significance,vibe_intensity,confidence_score,distance_to_major_ganesh_area,distance_to_visarjan_spot,festival_infrastructure_score,crowd_capacity_score,cultural_significance_multiplier,heritage_walk_accessibility,tourism_infrastructure_score,walking_tour_frequency,hashtag_trend_strength,distance_to_congestion_hotspot,congestion_impact_score,infrastructure_stress_indicator,peak_hour_chaos_prediction,is_weekend,current_month,is_monsoon,is_tourist_season,is_ganesh_season,festival_temporal_boost,contextual_vibe_intensity,original_vibe_intensity,vibe_source,built_year,heritage_status,building_age,heritage_density,tourist_attraction_density,distance_to_heritage_precinct,historical_significance,distance_to_transport,green_space_density,pedestrian_area_density,conservation_score,weekday_visitors,weekend_visitors,tourist_season_visitors,guided_tour_frequency,photography_permits_daily,historic_building_density,modern_development_ratio,green_heritage_space,stone_masonry_coverage,tourist_infrastructure,heritage_building_density,architectural_uniformity,facade_preservation_score,courtyard_open_space,heritage_signage_density,restoration_activity,tourist_pathway_density,international_tourist_appeal,domestic_tourist_appeal,photography_popularity,educational_value,cultural_events_frequency,heritage_walk_inclusion,structural_integrity,maintenance_frequency,restoration_budget_index,conservation_priority,architectural_significance,peak_visiting_hours,seasonal_variation,guided_tour_availability,distance_to_heritage_district,architectural_era_score,heritage_age_significance,heritage_importance_score,heritage_hashtag_alignment,heritage_season_boost,weekend_heritage_boost,heritage_walk_timing_alignment,specialty,established_year,price_range,age_years,food_establishment_density,street_vendor_density,distance_to_market,foot_traffic_density,commercial_kitchen_density,late_night_food_score,cultural_authenticity_score,morning_customers,lunch_customers,evening_customers,night_customers,weekend_multiplier,peak_waiting_time_minutes,average_meal_duration_minutes,commercial_food_density,road_accessibility,parking_availability,pedestrian_access,building_size_sqm,kitchen_to_dining_ratio,seating_capacity_estimate,signage_visibility_score,waste_management_score,delivery_accessibility,vendor_setup_space,queue_management_space,culinary_heritage_score,tourist_appeal,local_popularity,food_blogger_mentions,michelin_mentioned,street_food_authenticity,cultural_diversity_score,average_meal_cost,daily_revenue_estimate,employment_generated,supply_chain_local_ratio,peak_dining_hours,delivery_availability,monsoon_impact_score,cuisine_type,spice_level,vegetarian_options,hygiene_rating,portion_size_rating,distance_to_food_hub,food_authenticity_score,food_hashtag_alignment,meal_time_boost,daily_footfall,peak_multiplier,transport_infrastructure_density,road_network_complexity,commercial_activity_density,multimodal_transport_access,crowd_management_score,building_density_per_hectare,pedestrian_infrastructure_score,parking_infrastructure_score,morning_rush_footfall,mid_morning_footfall,lunch_footfall,afternoon_footfall,evening_rush_footfall,night_footfall,peak_congestion_duration_hours,weekend_variation_ratio,festival_crowd_multiplier,crowd_density_stress,noise_level_estimate,air_quality_impact,infrastructure_strain_score,emergency_response_accessibility,urban_heat_island_effect,business_density_score,economic_activity_index,employment_hub_score,retail_commercial_ratio,service_sector_density,informal_economy_score,land_value_impact,digital_infrastructure_score,accessibility_score,safety_security_score,waste_management_efficiency,energy_consumption_index,network_centrality_score,inter_district_connectivity,last_mile_connectivity,transport_mode_diversity,distance_to_hustle_center,peak_chaos_intensity,transport_stress_score,rush_hour_chaos,congestion_adjusted_chaos,instagram_tags,aesthetic_score,trendy_cafe_density,scenic_infrastructure_score,cultural_venue_density,lifestyle_shopping_density,photo_infrastructure_score,social_gathering_density,creator_accessibility_score,natural_lighting_score,posts_per_day,stories_per_day,reels_per_day,influencer_visits_per_month,hashtag_diversity_score,viral_potential_score,weekend_engagement_multiplier,golden_hour_activity_boost,wifi_quality_score,selfie_spot_density,instagrammability_score,tiktok_trend_potential,food_photography_score,fashion_photography_score,check_in_frequency,geotagging_popularity,peak_posting_hours,seasonal_popularity,weather_dependency,festival_boost_score,content_variety_score,professional_shoot_suitability,user_generated_content_rate,brand_collaboration_potential,creator_parking_score,equipment_friendly_score,crowd_management_for_shoots,permits_required_score,distance_to_gram_hotspot,virality_potential,content_creation_score,golden_hour_appeal,beach_hashtag_potential,nightlife_hashtag_potential,food_hashtag_overlap,golden_hour_boost,social_weekend_boost
OS_014,Regal Cinema,18.922,72.8331,Art Deco Cinema,Colaba,Kickin' it Old School,0,10.95488349,0,0,0,0,0,0,0,0,0,0,0,0,5.588908846,0,0,0,0,0,4.89,0.874314183,0,0,0,0,0,10,3.767333917,14,3,10.79300522,0,0,0,0,5,0,0,Unknown,0,3.809358943,4.89,kickin_it_old_school,1933,UNESCO World Heritage,91,12.70735196,18.50224885,0.808530821,6.948978656,0.683506307,9.451653407,11.77321488,9.8183858,1821,5305,7909,9,5,0.604324506,0.462309205,0.19453231,0.593468448,0.109891361,106.0668386,0.907842543,0.759407883,0.159515094,3.57283495,0.364838597,12.53327627,8.468610524,7.334392138,7.307900761,9.20731191,2,1,3.993710395,5.301923688,6.302139773,9.714182857,8.8,10:00-17:00,0.349016519,1,0.547376102,7.5,4.55,10,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_015,Marine Drive Buildings,18.9436,72.8228,Art Deco Residential,Marine Drive,Kickin' it Old School,0,6.586172955,0,0,0,0,0,0,0,0,0,0,0,0,2.868300153,0,0,0,0,0,5,0.716779894,0,0,0,0,0,7,3.502884467,7,3,8.642654228,0,0,0,0,5,0,0,Unknown,0,3.650216335,5,kickin_it_old_school,1940,UNESCO World Heritage,84,13.62313279,6.798911753,0.78147349,6.31244876,0.51474973,10.30399271,11.39784554,9.826105476,2294,6282,11953,5,2,0.975492104,0.72967902,0.105248335,0.535674349,0.389446678,67.24881406,0.45835108,0.43498281,0.156771608,4.366145873,0.068406718,18.60573657,7.121542234,6.89080786,4.898632694,8.032627695,7,1,7.420917394,3.648489031,3.994581398,9.384872709,8.1,10:00-17:00,0.36101438,1,0,7.5,4.2,10,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_016,Oval Maidan Buildings,18.9269,72.8289,Art Deco Residential,Churchgate,Kickin' it Old School,0,5.170018168,0,0,0,0,0,0,0,0,0,0,0,0,6.811442936,0,0,0,0,0,5,0.848268743,0,0,0,0,0,10,4.83112367,14,3,10.31529923,0,0,0,0,5,0,0,Unknown,0,3.974834275,5,kickin_it_old_school,1935,UNESCO World Heritage,89,8.787581409,10.26926558,0.611996664,7.200481661,0.458199025,11.22424889,17.21773065,9.558799863,3747,6665,12948,10,3,0.674808348,0.512002993,0.193430465,0.464630348,0.369630925,57.85624346,0.706612907,0.713735732,0.189001277,16.37213454,0.041249756,11.92715637,7.504681289,6.623699629,5.349634913,7.170656277,2,1,7.542070009,5.27901817,6.999892241,9.995128968,8.1,10:00-17:00,0.276477083,1,0.368682657,7.5,4.45,10,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_017,Backbay Reclamation Buildings,18.938,72.825,Art Deco Residential,Nariman Point,Kickin' it Old School,0,13.24917923,0,0,0,0,0,0,0,0,0,0,0,0,4.737440219,0,0,0,0,0,4.75,0.741413271,0,0,0,0,0,0.42724407,1.591552301,3.5,3,9.187390065,0,0,0,0,5,0,0,Unknown,0,2.863214241,4.75,kickin_it_old_school,1942,UNESCO World Heritage,82,12.12519637,3.449069403,0.589509759,6.416275605,0,9.306812139,13.06945453,9.52310185,1828,5376,9838,3,2,0.660352442,0.559410354,0.014715657,0.533776225,0.281329981,30.44425661,0.736010213,0.730575412,0.004447399,13.58363479,0.240419125,8.709910679,8.750175242,6.675743615,6.253048075,7.943665549,3,1,6.685119531,4.327308491,6.723231709,9.619853129,8.1,10:00-17:00,0.444301687,1,0.661768054,7.5,4.1,10,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_018,New India Assurance Building,18.9314,72.8289,Art Deco Commercial,Fort,Kickin' it Old School,0,8.772190231,0,0,0,0,0,0,0,0,0,0,0,0,6.120280036,0,0,0,0,0,3.74,0.898290927,0,0,0,0,0,10,4.852555724,14,3,9.823862936,0,0,0,0,5,0,0,Unknown,0,2.693878376,3.74,kickin_it_old_school,1936,Grade II Heritage,88,6.142180468,5.57525421,0.450153648,6.210291127,0.909002231,8.499572833,12.32225304,6.709914655,931,1336,2200,3,1,0.709811932,0.267285743,0.113152783,0.447816035,0.208437968,77.17348411,0.930407819,0.547085841,0.089607934,8.08608072,0.258493605,8.428105853,5.743822225,5.152254389,8.040828036,8.113185996,4,1,7.017936831,4.594575039,10.21700966,7.419474349,6,10:00-17:00,0.340008941,0,0.23173718,7.5,4.4,7.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_019,Phoenix Mills,19.0134,72.8333,Textile Mill,Lower Parel,Kickin' it Old School,0,4.862459195,0,0,0,0,0,0,0,0,0,0,0,0,2.873019999,0,0,0,0,0,3.89,0.783206067,0,0,0,0,0,5,2,5,3,1.327048225,3.364758873,0,0,0,5,0,0,Unknown,0,2.1006,3.89,kickin_it_old_school,1905,Converted Heritage,119,1.411522555,6.403939963,1.455300532,6.979948622,0.558928667,13.98488713,12.56953764,6.204019448,291,1705,4768,1,5,0.588785124,0.539549594,0.189883607,0.547026586,0.404629292,40.16953487,0.764819336,0.512297903,0.01683416,6.561444634,0.233459491,15.26912255,7.907244177,6.261453671,7.507089941,8.328603245,8,0,7.180850348,4.694678929,8.629649967,5.494462369,7.1,10:00-17:00,0.158205539,0,7.805006426,8,5.95,5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_020,Century Mills,19.0089,72.8267,Textile Mill,Worli,Kickin' it Old School,0,10.79774256,0,0,0,0,0,0,0,0,0,0,0,0,3.125376429,0,0,0,0,0,3.86,0.933903826,0,0,0,0,0,5,2,5,3,2.17653643,0,0,0,0,5,0,0,Unknown,0,2.30635,3.86,kickin_it_old_school,1897,Industrial Heritage,127,4.851362763,6.890399817,1.191276233,8.6051568,0.672525476,11.67909743,10.92139298,6.375013099,797,1324,2594,1,0,0.787820873,0.46702132,0.233359513,0.423561963,0.322854214,45.07166565,0.500332615,0.685581753,0.124070346,6.376325065,0.288087731,11.58447187,6.708035032,7.105754907,8.156049334,9.604555234,1,1,7.783174538,4.581722282,7.107816047,7.020229899,7.1,10:00-17:00,0.374867479,0,7.239831949,8.5,6.35,6.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_021,Swadeshi Mills,19.0178,72.8356,Textile Mill,Parel,Kickin' it Old School,0,8.200162226,0,0,0,0,0,0,0,0,0,0,0,0,2.609715422,0,0,0,0,0,3.84,0.787075968,0,0,0,0,0,5,2,5,3,0.944874371,5.275628144,0.275628144,0.551256288,0,5,0,0,Unknown,0,2.2944,3.84,kickin_it_old_school,1886,Industrial Heritage,138,7.064140845,6.029840127,1.109533905,9.360623043,0.691157709,6.723965455,6.295195587,6.632092416,186,1502,4117,2,4,0.771540667,0.185520826,0.113613467,-0.019871224,0.347032924,44.4805874,0.817057834,0.65218125,0.029659464,9.563078384,0.187543046,12.66898715,7.335319248,5.95796383,7.472897396,7.58385566,1,1,8.759086322,4.113231392,10.02738619,7.048907644,7.1,10:00-17:00,0.246282073,1,8.323201255,8.5,6.9,6.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_022,Standard Mills,19.0145,72.8334,Textile Mill,Lower Parel,Kickin' it Old School,0,11.37345702,0,0,0,0,0,0,0,0,0,0,0,0,3.868348531,0,0,0,0,0,3.77,0.999986776,0,0,0,0,0,5,2,5,3,1.266055836,3.669720821,0,0,0,5,0,0,Unknown,0,2.158325,3.77,kickin_it_old_school,1922,Industrial Heritage,102,2.589276197,7.718515468,0.59490644,8.170415343,0.40245044,5.304508452,11.65200503,6.380018314,644,2097,3299,3,1,0.891157233,0.620858366,0.229555953,0.444104624,0.069768049,4.839685498,0.416181597,0.89093574,0.194165652,8.939708608,-0.022926345,9.138020613,7.096649701,5.972736887,9.954227694,7.731141394,4,1,8.890102574,5.740894625,8.783581373,6.540164732,7.1,10:00-17:00,0.504113635,0,7.927034103,7.5,5.1,6.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_023,Matulya Mills,19.0089,72.8267,Textile Mill,Lower Parel,Kickin' it Old School,0,9.281264043,0,0,0,0,0,0,0,0,0,0,0,0,0.4794857,0,0,0,0,0,3.78,0.859996279,0,0,0,0,0,5,2,5,3,2.17653643,0,0,0,0,5,0,0,Unknown,0,2.16405,3.78,kickin_it_old_school,1925,Industrial Heritage,99,1.062498051,9.537858484,1.072311559,6.491970876,0.717750649,5.01361459,9.37072733,6.072985773,609,1699,4053,9,1,0.647004508,0.219952118,0.074086489,0.367407934,0.276111371,67.7224448,0.743673382,0.441066198,0.240860048,8.897217372,0.011142879,12.69124374,7.544621607,7.004087589,5.74984647,7.79347084,2,0,5.220540144,3.724032757,4.927329077,6.362487897,7.1,10:00-17:00,0.208197564,0,7.239831949,7.5,4.95,6.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_024,Tata Mills,19.0267,72.8445,Textile Mill,Dadar,Kickin' it Old School,0,5.562012145,0,0,0,0,0,0,0,0,0,0,0,0,3.098282162,0,0,0,0,0,3.69,0.806763819,0,0,0,0,0,0,0,0,3,0.863400275,5.682998625,0.682998625,1.36599725,0,5,0,0,Unknown,0,1.7712,3.69,kickin_it_old_school,1912,Industrial Heritage,112,4.543393742,12.14436778,1.290330344,9.401530998,0.963612792,7.530325473,5.10147923,6.12731234,576,1284,3180,4,2,0.829327064,0.002331933,0.310223769,0.379755398,0.282257124,40.67407929,0.50741895,0.749930466,0.192282156,6.255164441,0.295052708,8.416248617,7.476828028,6.124790802,9.102624693,7.505271405,1,1,6.776363706,5.517419467,7.470775443,6.407725978,7.1,10:00-17:00,0.300584069,0,9.478066115,8,5.6,6.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_025,Sewri Fort,19.0067,72.8556,Colonial Fort,Sewri,Kickin' it Old School,0,17.75660642,0,0,0,0,0,0,0,0,0,0,0,0,5.349998306,0,0,0,0,0,4.04,0.792237457,0,0,0,0,0,3,2,3,3,1.785902937,1.070485313,0,0,0,5,0,0,Unknown,0,2.6361,4.04,kickin_it_old_school,1680,ASI Protected,344,4.66902511,4.090273311,0.300046453,9.885236304,0.820330399,10.70988359,20.044202,8.364700145,602,2220,4575,4,1,0.64636096,0.227458532,0.07653096,0.391538952,0.229201587,66.10062657,0.741628353,0.915767461,0.114176872,7.645360897,0.013086815,13.46491279,9.305384913,8.687424911,8.338085707,8.235218894,2,0,8.36020343,2.263981595,5.813749771,7.810972132,8.7,10:00-17:00,0.416564003,1,7.790771243,9.5,10,8.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_026,Mahim Fort,19.0378,72.8356,Colonial Fort,Mahim,Kickin' it Old School,0,25.12549886,0,0,0,0,0,0,0,0,0,0,0,0,4.055392133,0,0,0,0,0,4.17,0.803606802,0,0,0,0,0,3,2,3,3,2.29230948,0,0,0,0,5,0,0,Unknown,0,2.720925,4.17,kickin_it_old_school,1540,ASI Protected,484,7.961932809,4.706260303,0.129666106,9.064191213,0.061598524,11.39370223,8.630652398,7.143769668,384,1984,4883,5,5,0.486756102,0.484783715,-0.04691386,0.276921317,0.308072959,49.78574766,0.863163944,0.844246861,0.174136617,5.669076666,0.305896018,10.33090869,9.080775712,8.260146111,8.562829806,10.37151962,5,1,6.036518458,5.178202579,5.198514175,7.992677271,8.7,10:00-17:00,0.344696296,1,10.5139305,9.5,10,8.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_027,Worli Fort,19.0089,72.8111,Colonial Fort,Worli,Kickin' it Old School,0,18.7086247,0,0,0,0,0,0,0,0,0,0,0,0,6.045658964,0,0,0,0,0,4.07,0.979338444,0,0,0,0,0,3,2,3,3,3.686566818,0,0,0,0,5,0,0,Unknown,0,2.655675,4.07,kickin_it_old_school,1675,ASI Protected,349,11.16626218,8.328585457,0.061316363,9.618776149,0.783870536,5.288982241,14.35546646,7.725264222,387,1888,4415,0,2,0.817893988,0.475427699,0.104276353,0.28797399,0.307905944,46.8738582,0.847836562,0.683609287,0.30828873,15.20102147,0.081600991,8.911797119,9.286850858,7.751023402,9.691067,8.006349448,4,0,5.636059321,3.100074087,6.319904109,7.739751385,8.7,10:00-17:00,0.259095627,0,7.33243091,9.5,10,8.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_028,Sion Fort,19.0434,72.8634,Colonial Fort,Sion,Kickin' it Old School,0,15.14910242,0,0,0,0,0,0,0,0,0,0,0,0,6.88659133,0,0,0,0,0,4.32,0.697149523,0,0,0,0,0,3,2,3,3,3.363547817,0,0,0,0,5,0,0,Unknown,0,2.8188,4.32,kickin_it_old_school,1669,ASI Protected,355,7.503231388,6.418560407,0.11845336,10.47824234,0.970940961,8.827880683,16.42713712,7.580865366,381,1654,4127,4,4,0.808764133,0.224240039,0.203970487,0.372908937,0.269664701,50.01768203,0.925235989,0.495353555,0.137408321,8.378213082,0.155855355,6.621352155,8.839660123,8.737606874,7.788091357,6.810449342,3,0,6.456415472,3.05229099,6.015238712,7.80909494,8.7,10:00-17:00,0.303885342,1,11.84539391,9.5,10,8.5,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OS_029,Crawford Market,18.9467,72.8342,Colonial Market,Fort,Kickin' it Old School,0,19.28553881,0,0,0,0,0,0,0,0,0,0,0,0,2.247325237,0,0,0,0,0,3.91,0.921314775,0,0,0,0,0,10,3,10,3,8.065215771,0,0,0,0,5,0,0,Unknown,0,2.981375,3.91,kickin_it_old_school,1869,Grade I Heritage,155,13.47627775,4.862274999,0.390045042,9.020562926,0.622398149,11.36820766,8.984124605,8.145492337,1041,2197,4086,6,2,0.684008886,0.224924671,0.193449099,0.357557926,0.308590492,68.1520334,0.829218401,0.520750718,0.081664078,4.906286683,0.228932406,11.08379727,5.505828904,5.300833781,7.977218856,8.504368392,2,1,7.948526834,3.752832456,8.352954325,8.597688788,6,10:00-17:00,0.307799408,1,1.14980148,8.5,7.75,9,6,0.8,1,1,Unknown,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
